Date,Species,Antibody_status
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
5/11/2014,MN,neg
6/11/2014,MN,neg
3/12/2014,MN,neg
3/12/2014,MN,neg
3/12/2014,MN,neg
3/12/2014,MN,neg
4/12/2014,MN,neg
4/12/2014,MN,neg
4/12/2014,MN,neg
4/12/2014,MN,neg
4/12/2014,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
28/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
29/01/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
25/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
26/02/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
24/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
25/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
26/03/2015,MN,neg
29/04/2015,MN,neg
29/04/2015,MN,neg
29/04/2015,MN,neg
30/04/2015,MN,neg
30/04/2015,MN,neg
30/04/2015,MN,neg
28/05/2015,MN,neg
29/05/2015,MN,neg
30/05/2015,MN,neg
30/06/2015,MN,neg
2/7/2015,MN,neg
2/7/2015,MN,neg
29/07/2015,MN,neg
29/07/2015,MN,neg
29/07/2015,MN,neg
29/07/2015,MN,neg
30/07/2015,MN,neg
30/07/2015,MN,neg
30/07/2015,MN,neg
30/07/2015,MN,neg
30/07/2015,MN,neg
31/07/2015,MN,neg
31/07/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
9/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
10/9/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
7/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
8/10/2015,MN,neg
9/10/2015,MN,neg
9/10/2015,MN,neg
9/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
30/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
31/10/2015,MN,neg
1/11/2015,MN,neg
1/11/2015,MN,neg
1/11/2015,MN,neg
1/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
29/11/2015,MN,neg
30/11/2015,MN,neg
30/11/2015,MN,neg
30/11/2015,MN,neg
30/11/2015,MN,neg
30/11/2015,MN,neg
30/11/2015,MN,neg
30/11/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
1/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
29/12/2015,MN,neg
30/12/2015,MN,neg
30/12/2015,MN,neg
30/12/2015,MN,neg
30/12/2015,MN,neg
31/12/2015,MN,neg
31/12/2015,MN,neg
31/12/2015,MN,neg
28/01/2016,MN,neg
28/01/2016,MN,neg
28/01/2016,MN,neg
29/01/2016,MN,neg
29/01/2016,MN,neg
29/01/2016,MN,neg
29/01/2016,MN,neg
29/01/2016,MN,neg
29/01/2016,MN,neg
29/01/2016,MN,neg
30/01/2016,MN,neg
30/01/2016,MN,neg
27/02/2016,MN,neg
31/03/2016,MN,neg
31/03/2016,MN,neg
31/03/2016,MN,neg
31/03/2016,MN,neg
31/03/2016,MN,neg
31/03/2016,MN,neg
31/03/2016,MN,neg
30/04/2016,MN,neg
30/04/2016,MN,neg
1/5/2016,MN,neg
1/5/2016,MN,neg
2/6/2016,MN,neg
2/6/2016,MN,neg
2/6/2016,MN,neg
30/06/2016,MN,neg
30/07/2016,MN,neg
30/07/2016,MN,neg
31/07/2016,MN,neg
31/07/2016,MN,neg
31/07/2016,MN,neg
1/8/2016,MN,neg
30/08/2016,MN,neg
30/08/2016,MN,neg
30/08/2016,MN,neg
30/08/2016,MN,neg
30/08/2016,MN,neg
30/08/2016,MN,neg
31/08/2016,MN,neg
1/9/2016,MN,neg
1/9/2016,MN,neg
1/9/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
29/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
30/09/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
1/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
29/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
30/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
31/10/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
30/11/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
1/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
2/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
29/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
30/12/2016,MN,neg
31/12/2016,MN,neg
31/12/2016,MN,neg
31/12/2016,MN,neg
31/12/2016,MN,neg
31/12/2016,MN,neg
31/12/2016,MN,neg
31/12/2016,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
31/01/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
1/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
2/2/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
1/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
2/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
3/3/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
28/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
29/03/2017,MN,neg
30/03/2017,MN,neg
30/03/2017,MN,neg
30/03/2017,MN,neg
30/03/2017,MN,neg
30/03/2017,MN,neg
30/03/2017,MN,neg
29/04/2017,MN,neg
29/04/2017,MN,neg
29/04/2017,MN,neg
30/04/2017,MN,neg
30/04/2017,MN,neg
30/04/2017,MN,neg
30/04/2017,MN,neg
1/5/2017,MN,neg
1/5/2017,MN,neg
1/5/2017,MN,neg
6/6/2007,MN,neg_uncertain
3/7/2007,MN,neg_uncertain
3/7/2007,MN,neg_uncertain
3/7/2007,MN,neg_uncertain
4/7/2007,MN,neg_uncertain
25/09/2007,MN,neg_uncertain
25/09/2007,MN,neg_uncertain
25/09/2007,MN,neg_uncertain
25/09/2007,MN,neg_uncertain
25/09/2007,MN,neg_uncertain
25/09/2007,MN,neg_uncertain
26/09/2007,MN,neg_uncertain
26/09/2007,MN,neg_uncertain
26/09/2007,MN,neg_uncertain
26/09/2007,MN,neg_uncertain
26/09/2007,MN,neg_uncertain
27/09/2007,MN,neg_uncertain
27/09/2007,MN,neg_uncertain
27/09/2007,MN,neg_uncertain
27/09/2007,MN,neg_uncertain
27/09/2007,MN,neg_uncertain
27/09/2007,MN,neg_uncertain
21/11/2007,MN,neg_uncertain
21/11/2007,MN,neg_uncertain
21/11/2007,MN,neg_uncertain
22/11/2007,MN,neg_uncertain
22/11/2007,MN,neg_uncertain
22/11/2007,MN,neg_uncertain
22/11/2007,MN,neg_uncertain
23/01/2008,MN,neg_uncertain
23/01/2008,MN,neg_uncertain
23/01/2008,MN,neg_uncertain
23/01/2008,MN,neg_uncertain
24/01/2008,MN,neg_uncertain
25/01/2008,MN,neg_uncertain
25/01/2008,MN,neg_uncertain
15/04/2008,MN,neg_uncertain
16/04/2008,MN,neg_uncertain
16/04/2008,MN,neg_uncertain
17/04/2008,MN,neg_uncertain
13/05/2008,MN,neg_uncertain
5/8/2008,MN,neg_uncertain
5/8/2008,MN,neg_uncertain
7/8/2008,MN,neg_uncertain
30/01/2009,MN,neg_uncertain
31/01/2009,MN,neg_uncertain
31/03/2009,MN,neg_uncertain
1/4/2009,MN,neg_uncertain
2/4/2009,MN,neg_uncertain
26/06/2009,MN,neg_uncertain
12/1/2010,MN,neg_uncertain
13/01/2010,MN,neg_uncertain
14/01/2010,MN,neg_uncertain
30/09/2010,MN,neg_uncertain
1/10/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
3/11/2010,MN,neg_uncertain
4/11/2010,MN,neg_uncertain
5/11/2010,MN,neg_uncertain
5/11/2010,MN,neg_uncertain
1/12/2010,MN,neg_uncertain
2/12/2010,MN,neg_uncertain
2/12/2010,MN,neg_uncertain
3/12/2010,MN,neg_uncertain
3/12/2010,MN,neg_uncertain
4/1/2011,MN,neg_uncertain
4/1/2011,MN,neg_uncertain
4/1/2011,MN,neg_uncertain
5/1/2011,MN,neg_uncertain
5/1/2011,MN,neg_uncertain
6/1/2011,MN,neg_uncertain
14/06/2011,MN,neg_uncertain
15/06/2011,MN,neg_uncertain
16/06/2011,MN,neg_uncertain
5/11/2013,MN,neg_uncertain
5/11/2013,MN,neg_uncertain
6/11/2013,MN,neg_uncertain
31/12/2013,MN,neg_uncertain
31/12/2013,MN,neg_uncertain
31/12/2013,MN,neg_uncertain
1/1/2014,MN,neg_uncertain
1/1/2014,MN,neg_uncertain
2/1/2014,MN,neg_uncertain
28/01/2014,MN,neg_uncertain
29/01/2014,MN,neg_uncertain
9/10/2013,MN,neguncertain
6/6/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
28/08/2007,MN,pos
29/08/2007,MN,pos
29/08/2007,MN,pos
29/08/2007,MN,pos
29/08/2007,MN,pos
29/08/2007,MN,pos
29/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
30/08/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
25/09/2007,MN,pos
26/09/2007,MN,pos
26/09/2007,MN,pos
27/09/2007,MN,pos
24/10/2007,MN,pos
24/10/2007,MN,pos
20/11/2007,MN,pos
20/11/2007,MN,pos
20/11/2007,MN,pos
20/11/2007,MN,pos
20/11/2007,MN,pos
21/11/2007,MN,pos
22/11/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
18/12/2007,MN,pos
19/12/2007,MN,pos
19/12/2007,MN,pos
19/12/2007,MN,pos
19/12/2007,MN,pos
20/12/2007,MN,pos
20/12/2007,MN,pos
23/01/2008,MN,pos
24/01/2008,MN,pos
24/01/2008,MN,pos
25/01/2008,MN,pos
26/02/2008,MN,pos
26/02/2008,MN,pos
27/02/2008,MN,pos
27/02/2008,MN,pos
28/02/2008,MN,pos
28/02/2008,MN,pos
28/02/2008,MN,pos
20/03/2008,MN,pos
7/8/2008,MN,pos
3/9/2008,MN,pos
4/9/2008,MN,pos
5/9/2008,MN,pos
1/10/2008,MN,pos
28/10/2008,MN,pos
28/10/2008,MN,pos
28/10/2008,MN,pos
28/10/2008,MN,pos
29/10/2008,MN,pos
29/10/2008,MN,pos
30/10/2008,MN,pos
30/10/2008,MN,pos
30/10/2008,MN,pos
30/10/2008,MN,pos
30/10/2008,MN,pos
30/10/2008,MN,pos
30/10/2008,MN,pos
28/11/2008,MN,pos
28/11/2008,MN,pos
28/11/2008,MN,pos
28/11/2008,MN,pos
28/11/2008,MN,pos
28/11/2008,MN,pos
29/11/2008,MN,pos
29/11/2008,MN,pos
29/11/2008,MN,pos
29/11/2008,MN,pos
29/11/2008,MN,pos
29/11/2008,MN,pos
29/11/2008,MN,pos
30/11/2008,MN,pos
30/11/2008,MN,pos
30/11/2008,MN,pos
30/12/2008,MN,pos
31/12/2008,MN,pos
31/12/2008,MN,pos
1/1/2009,MN,pos
1/1/2009,MN,pos
1/1/2009,MN,pos
1/1/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
29/01/2009,MN,pos
