ID,Date,Dat_EC,DateMission,Mission,Equipe,Pays,Site Region,Site Precis,Latitude (N ou S),GPS,GPS_lat_corrigée,Longitude (E ou W),GPS,GPS_long_corrigée,commentaire_GPS,Sexe,Age,Gestante,Lactation,Suitee,ReproStatus,Poids_gr,L_avant_bras_mm,L_totale_corps_mm,Taille_yeux,L_queue_mm,L_metacarpe_3ieme_doigt_mm,Couleur_pelage_dorsal,Couleur_pelage_ventral,ID Mere,Lieu de Capture,Dans:,Proximite du Village,Méthode de capture,Consensus genre,Consensus espèce,Consensus,Consensus famille,Date experiment,Res1NP-ZEBV,Res2NP-ZEBV,RecNP-ZEBV,Res1GP-ZEBVkiss,Res2GP-ZEBVkiss,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,article 2018,séquence_cytB,séquence_12S,Résultats  RT-qPCR (NIH-pan Filo),PCR NP Zaire,seq NP-Zaire,PCR NP sudan,seq NP-sudan,PCR VP35 Zaire,seq VP35 Zaire
CCCA03787,3/5/2019,5/3/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,310,122,255,manquant,18,85,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,1,0,156,0,0,116,103,14,1,428,21,70,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03788,3/5/2019,5/3/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,120,100,190,manquant,17,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,43,38,44,10,158,54,25,48,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03789,3/5/2019,5/3/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,100,96,175,manquant,11,64,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,1,1,214,0,0,28,26,15,1,102,13,19,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03791,3/5/2019,5/3/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,120,100,200,manquant,11,66,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,21,0,0,17,18,14,25,72,13,12,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03798,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,135,100,188,manquant,8,67,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,3,8,6,6,27,4,7,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03799,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Adulte,,,,MalAd,340,124,260,manquant,8,85,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,16,12,6,30,47,11,12,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03800,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,290,130,245,manquant,19,87,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,8,1,0,222,211,5,18,849,6,145,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03801,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,135,102,195,manquant,10,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,27,22,6,2,93,7,14,19,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03802,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,125,97,170,manquant,9,67,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,15,13,5,84,56,8,12,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03803,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,130,100,200,manquant,9,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,9,9,4,0,28,5,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03804,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,130,98,190,manquant,18,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,17,13,9,78,40,10,12,10,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03805,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,130,97,192,manquant,8,67,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,10,6,6,2,21,19,6,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03806,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,115,97,186,manquant,19,67,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,5,3,12,19,14,11,5,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03807,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,120,100,184,manquant,13,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,5,3,3,9,14,6,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03808,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,130,102,185,manquant,9,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,31,25,2,4,103,7,23,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03809,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,0,0,FemAd,230,116,230,manquant,13,80,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,12,1,0,227,228,13,7,893,35,126,56,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03810,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,120,100,188,manquant,10,68,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,20,0,0,23,21,4,3,94,5,16,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03811,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,120,97,184,manquant,8,66,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,26,0,0,41,23,4,4,68,4,17,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03812,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,,94,185,,10,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,31,29,8,1,137,10,19,8,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03813,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,0,0,FemAd,295,122,260,manquant,22,84,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,16,0,0,38,30,10,3,84,4,24,3,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03814,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,85,90,162,manquant,8,58,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,12,8,1,11,30,5,6,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03815,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,115,98,190,manquant,15,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,0,2,2,0,8,4,1,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03816,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,300,126,230,manquant,18,88,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,118,132,7,1,486,10,70,6,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03817,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,135,106,186,manquant,12,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,2,3,10,18,3,5,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03818,4/5/2019,5/4/2019,7-May-19,Mai,Inoocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,320,130,254,manquant,15,90,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,1,1,0,158,134,4,0,584,4,108,0,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03819,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,280,127,240,manquant,14,85,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,32,1,1,793,550,27,12,2228,12,355,3,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03820,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,265,120,235,manquant,13,87,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,42,41,7,1,206,8,32,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03821,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,100,98,173,manquant,11,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,11,12,6,2,37,6,9,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03822,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,90,92,176,manquant,10,64,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,12,10,4,14,35,3,7,8,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03823,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,100,93,180,manquant,10,62,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,16,18,5,2,49,4,11,9,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03824,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,95,96,175,manquant,11,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,44,35,7,2,156,11,28,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03825,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,115,100,,manquant,14,72,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,4,5,26,2,16,11,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03826,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,100,97,180,manquant,13,62,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,3,2,4,8,6,6,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03827,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,0,0,FemAd,260,116,240,manquant,16,80,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,1,1,325,1,0,282,280,9,7,921,19,162,24,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03828,4/5/2019,5/4/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,120,101,190,manquant,16,pas de data,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,4,5,2,0,11,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03829,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,110,99,185,manquant,12,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,26,0,0,0,1,2,9,5,47,1,3,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03830,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,300,123,286,manquant,20,86,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,11,0,0,66,56,4,9,195,21,43,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03831,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,140,98,200,manquant,15,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,13,13,3,30,49,7,8,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03832,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,135,101,190,manquant,14,68,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,5,5,4,4,17,8,4,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03833,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,110,100,180,manquant,10,63,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,3,3,5,1,12,17,3,13,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03836,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,120,98,188,manquant,19,68,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,13,0,0,2,2,3,0,9,9,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03837,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,140,98,200,manquant,18,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,11,0,0,2,2,5,1,10,9,2,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03838,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,120,98,175,manquant,12,67,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,10,0,0,38,34,5,14,139,18,26,24,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03839,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,,101,195,,9,71,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,9,9,1,1,29,4,6,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03840,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,130,98,190,manquant,17,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,3,4,2,2,13,7,4,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03841,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,115,95,187,manquant,12,63,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,14,0,0,11,10,11,5,32,18,7,9,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03842,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,135,100,185,manquant,18,65,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,13,11,10,20,43,6,12,9,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03846,6/5/2019,5/6/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,135,101,195,manquant,15,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,24,23,6,5,100,19,18,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03847,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,,103,200,,13,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,3,0,0,6,7,3,4,17,7,7,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03848,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Adulte,,,,MalAd,270,122,245,manquant,16,80,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,28,0,0,109,86,25,8,356,68,64,21,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03849,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,140,101,190,manquant,15,70,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,5,5,2,1,31,8,5,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03850,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,170,102,204,manquant,16,64,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,43,0,0,6,6,21,6,25,52,5,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03851,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,110,98,188,manquant,14,67,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,0,0,0,1,5,1,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03852,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Adulte,,,,MalAd,240,125,235,manquant,16,84,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,14,0,0,91,85,36,2,298,8,68,10,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03853,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,330,125,,manquant,16,85,Jaune,jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,16,12,6,0,46,10,10,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03854,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,1,0,FemAdLact,320,127,250,manquant,17,85,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,9,9,5,1,36,3,9,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03855,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Adulte,0,0,0,FemAd,250,126,255,manquant,17,83,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,13,1,0,177,167,31,34,541,58,122,183,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03856,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,125,102,185,manquant,14,66,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,0,0,2,1,1,14,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03857,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,110,96,185,manquant,7,73,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,14,0,0,12,11,3,4,33,7,8,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03858,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,120,97,175,manquant,17,68,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,3,2,5,3,5,8,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03859,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Male,Juvénile,,,,MalJuv,130,102,190,manquant,10,68,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,4,4,4,37,14,8,4,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA03860,7/5/2019,5/7/2019,7-May-19,Mai,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.86399,,E,11.48763,,,Femelle,Juvénile,0,0,0,FemJuv,125,98,185,manquant,10,66,Jaune,Jaune,,,,,,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,6,6,10,3,62,156,8,18,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
